constructorStandingsId,constructorId,points,position,positionText,wins
540,56,15.0,6,6,0
540,59,14.0,7,7,0
540,54,0.0,13,13,0
540,58,6.0,10,10,0
540,27,19.0,5,5,0
540,63,1.0,12,12,0
540,3,5.0,11,11,0
541,64,0.0,19,19,0
541,65,0.0,16,16,0
541,57,0.0,15,15,0
541,60,0.0,17,17,0
541,4,3.0,12,12,0
541,55,0.0,18,18,0
541,21,8.0,10,10,0
541,32,86.0,1,1,8
541,34,53.0,2,2,2
541,25,36.0,4,4,1
541,1,15.0,8,8,0
541,6,49.0,3,3,4
541,56,17.0,7,7,0
541,59,18.0,6,6,0
541,54,0.0,14,14,0
541,58,6.0,11,11,0
541,27,19.0,5,5,0
541,63,1.0,13,13,0
541,3,11.0,9,9,0
542,64,0.0,19,19,0
542,65,0.0,16,16,0
542,57,1.0,14,14,0
542,60,0.0,17,17,0
542,4,3.0,12,12,0
542,55,0.0,18,18,0
542,21,11.0,10,10,0
542,32,86.0,1,1,8
542,34,53.0,3,3,2
542,25,38.0,4,4,1
542,1,15.0,8,8,0
542,6,58.0,2,2,5
542,56,17.0,7,7,0
542,59,24.0,5,5,0
542,54,0.0,15,15,0
542,58,6.0,11,11,0
542,27,19.0,6,6,0
542,63,1.0,13,13,0
542,3,11.0,9,9,0
543,1,0.0,12,12,0
543,25,0.0,11,11,0
543,27,0.0,10,10,0
543,59,9.0,1,1,1
543,34,6.0,2,2,0
543,6,4.0,3,3,0
543,56,3.0,4,4,0
543,32,2.0,5,5,0
543,57,1.0,6,6,0
543,63,0.0,7,7,0
543,37,0.0,8,8,0
543,58,0.0,9,9,0
544,66,0.0,13,13,0
544,1,6.0,4,4,0
544,27,0.0,11,11,0
544,25,0.0,12,12,0
544,59,9.0,2,2,1
544,34,6.0,3,3,0
544,6,13.0,1,1,1
544,56,6.0,5,5,0
544,32,4.0,6,6,0
544,57,1.0,8,8,0
544,63,0.0,9,9,0
544,37,0.0,10,10,0
544,58,1.0,7,7,0
545,66,0.0,12,12,0
545,1,9.0,3,3,0
545,27,0.0,13,13,0
545,25,4.0,6,6,0
545,59,15.0,2,2,1
545,34,7.0,4,4,0
545,6,22.0,1,1,2
545,56,6.0,5,5,0
545,32,4.0,7,7,0
545,57,1.0,8,8,0
545,63,0.0,10,10,0
545,37,0.0,11,11,0
545,58,1.0,9,9,0
546,66,0.0,14,14,0
546,67,1.0,10,10,0
546,1,9.0,4,4,0
546,27,0.0,12,12,0
546,25,7.0,7,7,0
546,59,19.0,2,2,1
546,34,7.0,6,6,0
546,6,28.0,1,1,2
546,56,8.0,5,5,0
546,32,13.0,3,3,1
546,57,1.0,8,8,0
546,63,0.0,11,11,0
546,37,0.0,13,13,0
546,58,1.0,9,9,0
547,68,0.0,16,16,0
547,64,0.0,15,15,0
547,66,0.0,14,14,0
547,67,1.0,10,10,0
547,1,12.0,4,4,0
547,27,0.0,12,12,0
547,25,7.0,7,7,0
547,59,23.0,2,2,1
547,34,8.0,5,5,0
547,6,34.0,1,1,2
547,56,8.0,6,6,0
547,32,22.0,3,3,2
547,57,1.0,8,8,0
547,63,0.0,11,11,0
547,37,0.0,13,13,0
547,58,1.0,9,9,0
548,68,0.0,16,16,0
548,64,0.0,14,14,0
548,66,0.0,15,15,0
548,67,1.0,10,10,0
548,1,15.0,4,4,0
548,27,0.0,12,12,0
548,25,7.0,7,7,0
548,59,32.0,2,2,2
548,34,8.0,5,5,0
548,6,40.0,1,1,2
548,56,8.0,6,6,0
548,32,24.0,3,3,2
548,57,1.0,9,9,0
548,63,0.0,11,11,0
548,37,0.0,13,13,0
548,58,2.0,8,8,0
549,66,0.0,16,16,0
549,64,0.0,13,13,0
549,68,0.0,15,15,0
549,67,1.0,11,11,0
549,1,15.0,4,4,0
549,27,0.0,12,12,0
549,25,11.0,5,5,0
549,59,32.0,3,3,2
549,34,9.0,6,6,0
549,6,46.0,1,1,2
549,56,8.0,7,7,0
549,32,33.0,2,2,3
549,57,1.0,10,10,0
549,63,3.0,9,9,0
549,37,0.0,14,14,0
549,58,4.0,8,8,0
550,66,0.0,16,16,0
550,64,0.0,13,13,0
550,68,0.0,15,15,0
550,67,1.0,12,12,0
550,1,21.0,4,4,0
550,27,9.0,7,7,1
550,25,14.0,5,5,0
550,59,32.0,3,3,2
550,34,11.0,6,6,0
550,6,50.0,1,1,2
550,56,8.0,8,8,0
550,32,34.0,2,2,3
550,57,1.0,11,11,0
550,63,3.0,10,10,0
550,37,0.0,14,14,0
550,58,4.0,9,9,0
551,66,0.0,16,16,0
551,64,0.0,13,13,0
551,68,0.0,15,15,0
551,67,1.0,12,12,0
551,1,25.0,4,4,0
551,27,9.0,7,7,1
551,25,14.0,6,6,0
551,59,32.0,3,3,2
551,34,17.0,5,5,0
551,6,50.0,1,1,2
551,56,8.0,8,8,0
551,32,43.0,2,2,4
551,57,1.0,11,11,0
551,63,3.0,10,10,0
551,37,0.0,14,14,0
551,58,4.0,9,9,0
552,69,0.0,18,18,0
552,66,0.0,16,16,0
552,4,0.0,17,17,0
552,64,0.0,13,13,0
552,68,0.0,15,15,0
552,67,1.0,12,12,0
552,1,34.0,3,3,1
552,27,10.0,7,7,1
552,25,14.0,6,6,0
552,59,32.0,4,4,2
552,34,19.0,5,5,0
552,6,56.0,1,1,2
552,56,8.0,8,8,0
552,32,47.0,2,2,4
552,57,1.0,11,11,0
552,63,3.0,10,10,0
552,37,0.0,14,14,0
552,58,4.0,9,9,0
553,69,0.0,18,18,0
553,66,0.0,16,16,0
553,4,0.0,17,17,0
553,64,0.0,14,14,0
553,68,0.0,15,15,0
553,67,1.0,12,12,0
553,1,34.0,4,4,1
553,27,10.0,7,7,1
553,25,14.0,6,6,0
553,59,38.0,3,3,2
553,34,23.0,5,5,0
553,6,65.0,1,1,3
553,56,8.0,8,8,0
553,32,47.0,2,2,4
553,57,2.0,11,11,0
553,63,5.0,9,9,0
553,37,0.0,13,13,0
553,58,4.0,10,10,0
554,69,0.0,18,18,0
554,66,0.0,16,16,0
554,4,0.0,17,17,0
554,64,0.0,13,13,0
554,68,0.0,15,15,0
554,67,1.0,12,12,0
554,1,35.0,4,4,1
554,27,10.0,8,8,1
554,25,16.0,6,6,0
554,59,38.0,3,3,2
554,34,27.0,5,5,0
554,6,71.0,1,1,3
554,56,8.0,9,9,0
554,32,47.0,2,2,4
554,57,2.0,11,11,0
554,63,5.0,10,10,0
554,37,0.0,14,14,0
554,58,13.0,7,7,1
555,69,0.0,18,18,0
555,66,0.0,16,16,0
555,4,0.0,17,17,0
555,64,0.0,13,13,0
555,68,0.0,15,15,0
555,67,1.0,12,12,0
555,1,35.0,4,4,1
555,27,16.0,6,6,1
555,25,16.0,7,7,0
555,59,42.0,3,3,2
555,34,27.0,5,5,0
555,6,80.0,1,1,4
555,56,11.0,9,9,0
555,32,47.0,2,2,4
555,57,4.0,11,11,0
555,63,5.0,10,10,0
555,37,0.0,14,14,0
555,58,13.0,8,8,1
556,71,0.0,19,19,0
556,70,0.0,18,18,0
556,69,0.0,20,20,0
556,66,0.0,16,16,0
556,4,0.0,17,17,0
556,64,0.0,14,14,0
556,68,0.0,15,15,0
556,67,1.0,12,12,0
556,1,38.0,4,4,1
556,27,16.0,8,8,1
556,25,17.0,7,7,0
556,59,42.0,3,3,2
556,34,27.0,5,5,0
556,6,86.0,1,1,4
556,56,11.0,9,9,0
556,32,56.0,2,2,5
556,57,6.0,10,10,0
556,63,5.0,11,11,0
556,37,0.0,13,13,0
557,71,0.0,19,19,0
557,70,0.0,18,18,0
557,69,0.0,20,20,0
557,66,0.0,16,16,0
557,4,0.0,17,17,0
557,64,0.0,13,13,0
557,68,0.0,15,15,0
557,67,1.0,12,12,0
557,1,47.0,3,3,2
557,27,16.0,8,8,1
557,25,17.0,7,7,0
557,59,46.0,4,4,2
557,34,27.0,5,5,0
557,6,89.0,1,1,4
557,56,11.0,9,9,0
557,32,62.0,2,2,5
557,57,8.0,10,10,0
557,63,5.0,11,11,0
557,37,0.0,14,14,0
557,58,17.0,6,6,1
558,71,0.0,19,19,0
558,70,0.0,18,18,0
558,69,0.0,20,20,0
558,66,0.0,16,16,0
558,4,0.0,17,17,0
558,64,0.0,14,14,0
558,68,0.0,15,15,0
558,67,1.0,12,12,0
558,1,51.0,4,4,2
558,27,16.0,8,8,1
558,25,23.0,6,6,0
558,59,55.0,3,3,3
558,34,27.0,5,5,0
558,6,89.0,1,1,4
558,56,11.0,9,9,0
558,32,62.0,2,2,5
558,57,10.0,10,10,0
558,63,6.0,11,11,0
558,37,0.0,13,13,0
558,58,20.0,7,7,1
559,72,0.0,15,15,0
559,71,0.0,20,20,0
559,70,0.0,19,19,0
559,69,0.0,21,21,0
559,66,0.0,17,17,0
559,4,0.0,18,18,0
559,64,0.0,14,14,0
559,68,0.0,16,16,0
559,67,1.0,12,12,0
559,1,60.0,3,3,3
559,27,18.0,8,8,1
559,25,27.0,6,6,0
559,59,55.0,4,4,3
559,34,27.0,5,5,0
559,6,95.0,1,1,4
559,56,11.0,9,9,0
559,32,62.0,2,2,5
559,57,10.0,10,10,0
559,63,6.0,11,11,0
559,37,0.0,13,13,0
559,58,23.0,7,7,1
556,58,17.0,6,6,1
560,67,0.0,12,12,0
560,32,0.0,11,11,0
560,27,0.0,10,10,0
560,56,0.0,9,9,0
560,204,0.0,8,8,0
560,3,0.0,7,7,0
560,59,0.0,6,6,0
560,1,1.0,5,5,0
560,37,3.0,4,4,0
560,58,4.0,3,3,0
560,25,6.0,2,2,0
560,6,9.0,1,1,1
561,57,0.0,14,14,0
561,63,0.0,13,13,0
561,73,1.0,7,7,0
561,66,0.0,17,17,0
561,67,2.0,6,6,0
561,32,0.0,11,11,0
561,27,0.0,16,16,0
561,56,0.0,12,12,0
561,204,0.0,10,10,0
561,3,0.0,9,9,0
561,59,0.0,8,8,0
561,1,7.0,3,3,0
561,37,3.0,5,5,0
561,58,4.0,4,4,0
561,25,9.0,2,2,0
561,6,18.0,1,1,2
562,57,0.0,11,11,0
562,63,0.0,15,15,0
562,73,1.0,9,9,0
562,66,0.0,17,17,0
562,67,2.0,7,7,0
562,32,0.0,14,14,0
562,27,3.0,6,6,0
562,56,1.0,8,8,0
562,204,0.0,12,12,0
562,3,0.0,13,13,0
562,59,0.0,10,10,0
562,1,9.0,3,3,0
562,37,3.0,5,5,0
562,58,4.0,4,4,0
562,25,13.0,2,2,0
562,6,27.0,1,1,3
563,66,0.0,18,18,0
563,70,0.0,16,16,0
563,27,3.0,8,8,0
563,56,1.0,11,11,0
563,57,2.0,9,9,0
563,67,2.0,10,10,0
563,73,1.0,12,12,0
563,32,4.0,5,5,0
563,63,0.0,14,14,0
563,6,33.0,1,1,3
563,25,13.0,3,3,0
563,58,4.0,4,4,0
563,37,3.0,7,7,0
563,1,18.0,2,2,1
563,59,0.0,13,13,0
563,3,0.0,15,15,0
563,204,3.0,6,6,0
564,182,0.0,17,17,0
564,70,0.0,15,15,0
564,27,7.0,4,4,0
564,56,1.0,12,12,0
564,57,2.0,10,10,0
564,67,2.0,9,9,0
564,73,1.0,13,13,0
564,32,4.0,6,6,0
564,63,2.0,11,11,0
564,6,42.0,1,1,4
564,25,16.0,3,3,0
564,58,4.0,5,5,0
564,37,3.0,8,8,0
564,1,19.0,2,2,1
564,59,0.0,14,14,0
564,3,0.0,16,16,0
564,204,3.0,7,7,0
565,182,0.0,17,17,0
565,70,0.0,15,15,0
565,27,7.0,4,4,0
565,56,2.0,12,12,0
565,57,2.0,10,10,0
565,67,2.0,9,9,0
565,73,1.0,13,13,0
565,32,4.0,7,7,0
565,63,2.0,11,11,0
565,6,51.0,1,1,5
565,25,22.0,2,2,0
565,58,4.0,6,6,0
565,37,6.0,5,5,0
565,1,21.0,3,3,1
565,59,0.0,14,14,0
565,3,0.0,16,16,0
565,204,3.0,8,8,0
566,182,0.0,17,17,0
566,70,0.0,15,15,0
566,27,10.0,4,4,0
566,56,2.0,12,12,0
566,57,2.0,10,10,0
566,67,2.0,9,9,0
566,73,1.0,13,13,0
566,32,4.0,7,7,0
566,63,2.0,11,11,0
566,6,55.0,1,1,5
566,25,31.0,2,2,1
566,58,4.0,6,6,0
566,37,6.0,5,5,0
566,1,23.0,3,3,1
566,59,0.0,14,14,0
566,3,0.0,16,16,0
566,204,3.0,8,8,0
567,64,0.0,18,18,0
567,57,2.0,10,10,0
567,63,2.0,11,11,0
567,73,1.0,13,13,0
567,66,0.0,19,19,0
567,67,6.0,5,5,0
567,32,6.0,6,6,0
567,27,10.0,4,4,0
567,56,2.0,12,12,0
567,204,6.0,7,7,0
567,3,0.0,16,16,0
567,59,0.0,14,14,0
567,1,31.0,3,3,2
567,37,6.0,8,8,0
567,58,4.0,9,9,0
567,25,37.0,2,2,1
567,6,55.0,1,1,5
568,64,0.0,15,15,0
568,57,2.0,12,12,0
568,63,4.0,10,10,0
568,73,1.0,13,13,0
568,66,0.0,19,19,0
568,67,10.0,4,4,0
568,32,6.0,7,7,0
568,27,10.0,5,5,0
568,56,3.0,11,11,0
568,204,6.0,8,8,0
568,3,0.0,17,17,0
568,59,0.0,14,14,0
568,1,31.0,3,3,2
568,37,6.0,9,9,0
568,58,7.0,6,6,0
568,25,43.0,2,2,1
568,6,64.0,1,1,6
569,182,0.0,18,18,0
569,70,0.0,16,16,0
569,27,10.0,5,5,0
569,56,3.0,11,11,0
569,57,2.0,12,12,0
569,67,10.0,4,4,0
569,73,1.0,13,13,0
569,32,8.0,7,7,0
569,63,4.0,10,10,0
569,6,64.0,1,1,6
569,25,49.0,2,2,1
569,58,7.0,8,8,0
569,37,6.0,9,9,0
569,1,40.0,3,3,3
569,59,0.0,14,14,0
569,3,0.0,17,17,0
569,204,9.0,6,6,0
570,182,0.0,18,18,0
570,70,0.0,16,16,0
570,27,16.0,5,5,0
570,56,3.0,11,11,0
570,57,2.0,12,12,0
570,67,19.0,4,4,1
570,73,1.0,13,13,0
570,32,12.0,6,6,0
570,63,4.0,10,10,0
570,6,64.0,1,1,6
570,25,49.0,2,2,1
570,58,7.0,8,8,0
570,37,7.0,9,9,0
570,1,43.0,3,3,3
570,59,0.0,14,14,0
570,3,0.0,17,17,0
570,204,9.0,7,7,0
571,182,0.0,18,18,0
571,70,0.0,16,16,0
571,27,16.0,5,5,0
571,56,3.0,11,11,0
571,57,2.0,12,12,0
571,67,19.0,4,4,1
571,73,1.0,13,13,0
571,32,16.0,6,6,0
571,63,4.0,10,10,0
571,6,70.0,1,1,6
571,25,51.0,3,3,1
571,58,10.0,7,7,0
571,37,8.0,9,9,0
571,1,52.0,2,2,4
571,59,0.0,14,14,0
571,3,0.0,17,17,0
571,204,9.0,8,8,0
572,182,0.0,18,18,0
572,70,0.0,16,16,0
572,27,20.0,4,4,0
572,56,3.0,11,11,0
572,57,2.0,12,12,0
572,67,19.0,5,5,1
572,73,1.0,13,13,0
572,32,16.0,7,7,0
572,63,4.0,10,10,0
572,6,76.0,1,1,6
572,25,53.0,2,2,1
572,58,10.0,8,8,0
572,37,17.0,6,6,1
572,1,52.0,3,3,4
572,59,0.0,14,14,0
572,3,0.0,17,17,0
572,204,9.0,9,9,0
573,182,0.0,18,18,0
573,70,0.0,16,16,0
573,27,20.0,4,4,0
573,56,3.0,11,11,0
573,57,2.0,12,12,0
573,67,19.0,6,6,1
573,73,1.0,13,13,0
573,32,20.0,5,5,0
573,63,4.0,10,10,0
573,6,77.0,1,1,6
573,25,59.0,3,3,1
573,58,10.0,8,8,0
573,37,17.0,7,7,1
573,1,61.0,2,2,5
573,59,0.0,14,14,0
573,3,0.0,17,17,0
573,204,9.0,9,9,0
574,182,0.0,18,18,0
574,70,0.0,16,16,0
574,27,20.0,5,5,0
574,56,3.0,11,11,0
574,57,2.0,12,12,0
574,67,20.0,4,4,1
574,73,1.0,13,13,0
574,32,20.0,6,6,0
574,63,4.0,10,10,0
574,6,81.0,1,1,6
574,25,65.0,3,3,1
574,58,10.0,8,8,0
574,37,19.0,7,7,1
574,1,70.0,2,2,6
574,59,0.0,14,14,0
574,3,0.0,17,17,0
574,204,9.0,9,9,0
575,72,0.0,18,18,0
575,64,0.0,14,14,0
575,182,0.0,19,19,0
575,70,0.0,16,16,0
575,27,20.0,6,6,0
575,56,3.0,11,11,0
575,57,2.0,12,12,0
575,67,20.0,5,5,1
575,73,1.0,13,13,0
575,32,29.0,4,4,1
575,63,7.0,10,10,0
575,6,83.0,1,1,6
575,25,71.0,3,3,1
575,58,10.0,8,8,0
575,37,19.0,7,7,1
575,1,74.0,2,2,6
575,59,0.0,15,15,0
575,3,0.0,17,17,0
575,204,9.0,9,9,0
576,56,0.0,14,14,0
576,66,0.0,13,13,0
576,73,0.0,12,12,0
576,3,0.0,11,11,0
576,1,9.0,1,1,1
576,64,6.0,2,2,0
576,34,4.0,3,3,0
576,6,3.0,4,4,0
576,25,2.0,5,5,0
576,67,0.0,6,6,0
576,32,0.0,7,7,0
576,37,0.0,8,8,0
576,26,0.0,9,9,0
576,202,0.0,10,10,0
577,66,0.0,15,15,0
577,73,0.0,6,6,0
577,63,0.0,11,11,0
577,3,0.0,12,12,0
577,56,0.0,14,14,0
577,1,15.0,1,1,1
577,64,7.0,3,3,0
577,34,13.0,2,2,1
577,6,6.0,4,4,0
577,25,2.0,5,5,0
577,67,0.0,7,7,0
577,32,0.0,8,8,0
577,37,0.0,9,9,0
577,26,0.0,10,10,0
577,202,0.0,13,13,0
578,75,0.0,8,8,0
578,66,0.0,16,16,0
578,73,0.0,7,7,0
578,63,0.0,13,13,0
578,3,0.0,14,14,0
578,56,0.0,15,15,0
578,1,16.0,2,2,1
578,64,7.0,5,5,0
578,34,19.0,1,1,1
578,6,8.0,4,4,0
578,25,11.0,3,3,1
578,67,0.0,6,6,0
578,32,0.0,9,9,0
578,37,0.0,11,11,0
578,26,0.0,12,12,0
578,202,0.0,10,10,0
579,57,0.0,17,17,0
579,75,0.0,12,12,0
579,66,0.0,16,16,0
579,73,0.0,11,11,0
579,63,0.0,13,13,0
579,3,0.0,10,10,0
579,56,0.0,15,15,0
579,1,20.5,2,2,2
579,64,7.0,5,5,0
579,34,21.0,1,1,1
579,6,8.0,4,4,0
579,25,11.0,3,3,1
579,67,0.0,9,9,0
579,32,3.0,6,6,0
579,37,1.0,8,8,0
579,26,0.0,14,14,0
579,202,1.5,7,7,0
580,57,0.0,17,17,0
580,75,0.0,12,12,0
580,66,0.0,16,16,0
580,73,0.0,11,11,0
580,63,0.0,13,13,0
580,3,0.0,10,10,0
580,56,0.0,15,15,0
580,1,26.5,1,1,2
580,64,7.0,5,5,0
580,34,25.0,2,2,1
580,6,17.0,3,3,1
580,25,13.0,4,4,1
580,67,0.0,9,9,0
580,32,6.0,6,6,0
580,37,1.0,8,8,0
580,26,0.0,14,14,0
580,202,1.5,7,7,0
581,57,0.0,17,17,0
581,75,0.0,12,12,0
581,66,0.0,14,14,0
581,73,0.0,11,11,0
581,63,0.0,13,13,0
581,3,0.0,10,10,0
581,56,0.0,16,16,0
581,1,26.5,2,2,2
581,64,7.0,5,5,0
581,34,29.0,1,1,1
581,6,26.0,3,3,2
581,25,19.0,4,4,1
581,67,0.0,9,9,0
581,32,6.0,6,6,0
581,37,1.0,8,8,0
581,26,0.0,15,15,0
581,202,2.5,7,7,0
582,57,0.0,17,17,0
582,75,1.0,11,11,0
582,66,0.0,14,14,0
582,73,3.0,7,7,0
582,63,0.0,13,13,0
582,3,0.0,12,12,0
582,56,0.0,16,16,0
582,1,26.5,3,3,2
582,34,33.0,2,2,1
582,25,19.0,4,4,1
582,37,1.0,10,10,0
582,26,0.0,15,15,0
583,74,0.0,18,18,0
583,57,0.0,16,16,0
583,75,1.0,11,11,0
583,66,0.0,14,14,0
583,73,3.0,8,8,0
583,63,0.0,13,13,0
583,3,0.0,12,12,0
583,56,0.0,17,17,0
583,1,26.5,3,3,2
583,34,36.0,2,2,1
583,25,19.0,4,4,1
583,32,6.0,6,6,0
583,37,1.0,10,10,0
583,26,0.0,15,15,0
584,74,0.0,18,18,0
584,57,0.0,16,16,0
584,75,1.0,11,11,0
584,66,0.0,14,14,0
584,73,5.0,7,7,0
584,63,0.0,13,13,0
584,3,0.0,12,12,0
584,1,30.5,3,3,2
584,64,22.0,4,4,1
584,25,20.0,5,5,1
584,32,6.0,6,6,0
584,37,1.0,10,10,0
584,26,0.0,15,15,0
585,74,0.0,19,19,0
585,76,0.0,18,18,0
585,57,0.0,16,16,0
585,75,1.0,11,11,0
585,66,0.0,14,14,0
585,73,5.0,7,7,0
585,63,0.0,13,13,0
585,3,0.0,12,12,0
585,1,39.5,3,3,3
585,64,25.0,4,4,1
585,25,24.0,5,5,1
585,67,2.0,10,10,0
585,32,6.0,6,6,0
585,37,3.0,9,9,0
585,26,0.0,15,15,0
586,74,0.0,19,19,0
586,76,0.0,18,18,0
586,57,1.0,13,13,0
586,75,3.0,11,11,0
586,66,0.0,15,15,0
586,73,5.0,9,9,0
586,63,0.0,14,14,0
586,3,6.0,8,8,0
586,1,39.5,3,3,3
586,64,25.0,4,4,1
586,25,24.0,5,5,1
586,67,2.0,12,12,0
586,32,6.0,7,7,0
586,37,3.0,10,10,0
586,26,0.0,16,16,0
587,74,0.0,20,20,0
587,203,0.0,19,19,0
587,76,0.0,18,18,0
587,57,1.0,13,13,0
587,75,3.0,11,11,0
587,66,0.0,15,15,0
587,73,5.0,10,10,0
587,63,0.0,14,14,0
587,3,6.0,9,9,0
587,56,0.0,17,17,0
587,1,41.0,3,3,3
587,64,28.0,4,4,1
587,34,51.0,2,2,2
587,6,54.5,1,1,4
587,25,24.0,5,5,1
587,67,2.0,12,12,0
588,74,0.0,20,20,0
588,203,0.0,19,19,0
588,76,0.0,18,18,0
588,57,1.0,13,13,0
588,75,3.0,11,11,0
588,66,0.0,15,15,0
588,73,5.0,10,10,0
588,63,0.0,14,14,0
588,3,6.0,9,9,0
588,56,0.0,17,17,0
588,1,47.0,3,3,3
588,64,30.0,4,4,1
588,34,54.0,2,2,2
588,6,63.5,1,1,5
588,25,24.0,5,5,1
588,67,2.0,12,12,0
589,74,0.0,20,20,0
589,203,0.0,19,19,0
589,76,0.0,18,18,0
589,57,1.0,13,13,0
589,75,3.0,11,11,0
589,66,0.0,15,15,0
589,73,5.0,10,10,0
589,63,0.0,14,14,0
589,3,6.0,9,9,0
589,56,0.0,16,16,0
589,1,53.0,3,3,3
589,64,33.0,4,4,1
589,34,54.0,2,2,2
589,6,72.5,1,1,6
589,25,25.0,5,5,1
589,67,2.0,12,12,0
590,58,0.0,11,11,0
590,80,0.0,10,10,0
590,63,0.0,9,9,0
590,32,0.0,8,8,0
590,1,9.0,1,1,1
590,6,6.0,2,2,0
590,66,2.0,3,3,0
590,25,1.0,4,4,0
590,34,0.0,5,5,0
590,37,0.0,6,6,0
590,26,0.0,7,7,0
591,58,0.0,10,10,0
591,80,0.0,11,11,0
591,32,4.0,3,3,0
591,63,3.0,4,4,0
591,1,18.0,1,1,2
591,6,12.0,2,2,0
591,66,2.0,5,5,0
591,25,1.0,6,6,0
591,34,0.0,7,7,0
591,37,0.0,8,8,0
591,26,0.0,9,9,0
592,64,0.0,12,12,0
592,58,0.0,11,11,0
592,80,1.0,9,9,0
592,32,4.0,5,5,0
592,63,3.0,7,7,0
592,1,22.0,1,1,2
592,6,12.0,2,2,0
592,66,8.0,4,4,0
592,25,4.0,6,6,0
592,34,9.0,3,3,1
592,37,2.0,8,8,0
592,26,0.0,10,10,0
593,78,0.0,14,14,0
593,58,0.0,10,10,0
593,64,0.0,11,11,0
593,77,0.0,13,13,0
593,80,1.0,9,9,0
593,32,4.0,7,7,0
593,63,3.0,8,8,0
593,1,26.0,1,1,2
593,6,21.0,2,2,1
593,66,8.0,4,4,0
593,25,6.0,5,5,0
593,34,9.0,3,3,1
593,37,5.0,6,6,0
593,26,0.0,12,12,0
594,79,0.0,15,15,0
594,78,0.0,16,16,0
594,57,0.0,14,14,0
594,58,0.0,10,10,0
594,64,0.0,13,13,0
594,77,0.0,12,12,0
594,80,1.0,9,9,0
594,32,4.0,7,7,0
594,63,3.0,8,8,0
594,1,35.0,1,1,3
594,6,27.0,2,2,1
594,66,10.0,3,3,0
594,25,10.0,4,4,0
594,34,9.0,5,5,1
594,37,5.0,6,6,0
594,26,0.0,11,11,0
595,79,0.0,15,15,0
595,78,0.0,16,16,0
595,57,0.0,14,14,0
595,58,4.0,8,8,0
595,64,0.0,13,13,0
595,77,0.0,12,12,0
595,80,1.0,10,10,0
595,32,13.0,4,4,1
595,63,3.0,9,9,0
595,1,37.0,1,1,3
595,6,30.0,2,2,1
595,66,10.0,6,6,0
595,25,16.0,3,3,0
595,34,10.0,5,5,1
595,37,5.0,7,7,0
595,26,0.0,11,11,0
596,79,0.0,15,15,0
596,78,0.0,16,16,0
596,57,0.0,14,14,0
596,58,6.0,7,7,0
596,64,4.0,9,9,0
596,77,0.0,13,13,0
596,80,1.0,12,12,0
596,32,13.0,4,4,1
596,63,3.0,10,10,0
596,1,40.0,1,1,3
596,6,30.0,2,2,1
596,66,10.0,6,6,0
596,25,25.0,3,3,1
596,34,10.0,5,5,1
596,37,5.0,8,8,0
596,26,1.0,11,11,0
597,79,0.0,15,15,0
597,78,0.0,16,16,0
597,57,0.0,14,14,0
597,58,6.0,7,7,0
597,64,4.0,9,9,0
597,77,0.0,13,13,0
597,80,1.0,12,12,0
597,32,13.0,4,4,1
597,63,3.0,10,10,0
597,1,42.0,1,1,3
597,6,39.0,2,2,2
597,66,10.0,6,6,0
597,25,27.0,3,3,1
597,34,10.0,5,5,1
597,37,5.0,8,8,0
597,26,1.0,11,11,0
598,79,0.0,15,15,0
598,78,0.0,16,16,0
598,57,0.0,14,14,0
598,58,6.0,7,7,0
598,64,4.0,9,9,0
598,77,0.0,13,13,0
598,80,1.0,12,12,0
598,32,22.0,4,4,2
598,63,3.0,10,10,0
598,1,43.0,2,2,3
598,6,45.0,1,1,2
598,66,10.0,6,6,0
598,25,30.0,3,3,1
598,34,10.0,5,5,1
598,37,5.0,8,8,0
598,26,1.0,11,11,0
599,74,0.0,18,18,0
599,76,0.0,17,17,0
599,79,0.0,15,15,0
599,78,0.0,16,16,0
599,57,0.0,14,14,0
599,58,6.0,7,7,0
599,64,4.0,9,9,0
599,77,0.0,13,13,0
599,80,1.0,12,12,0
599,32,26.0,4,4,2
599,63,3.0,10,10,0
599,1,49.0,1,1,3
599,6,48.0,2,2,2
599,66,10.0,6,6,0
599,25,39.0,3,3,2
599,34,11.0,5,5,1
599,37,5.0,8,8,0
599,26,1.0,11,11,0
600,74,0.0,18,18,0
600,76,0.0,17,17,0
600,78,0.0,16,16,0
600,79,0.0,14,14,0
600,57,0.0,15,15,0
600,58,7.0,7,7,0
600,64,4.0,9,9,0
600,77,0.0,13,13,0
600,80,1.0,12,12,0
600,32,29.0,4,4,2
600,63,3.0,10,10,0
600,1,49.0,2,2,3
600,6,57.0,1,1,3
600,66,10.0,6,6,0
600,25,45.0,3,3,2
600,34,15.0,5,5,1
600,37,5.0,8,8,0
600,26,1.0,11,11,0
601,74,0.0,18,18,0
601,76,0.0,17,17,0
601,78,0.0,16,16,0
601,79,0.0,14,14,0
601,57,0.0,15,15,0
601,58,7.0,8,8,0
601,64,8.0,7,7,0
601,77,0.0,13,13,0
601,80,1.0,12,12,0
601,32,29.0,4,4,2
601,63,3.0,10,10,0
601,1,55.0,2,2,3
601,6,59.0,1,1,3
601,66,10.0,6,6,0
601,25,45.0,3,3,2
601,34,24.0,5,5,2
601,37,6.0,9,9,0
601,26,1.0,11,11,0
602,74,0.0,18,18,0
602,76,0.0,17,17,0
602,78,0.0,16,16,0
602,79,0.0,14,14,0
602,57,0.0,15,15,0
602,58,7.0,8,8,0
